1446055741629, BLACK,.00
1446055744464, BLACK,.01
1446055744609, BLACK,.22
1446055744706, BLACK,.33
1446055744804, BLACK,.36
1446055744889, BLACK,.34
1446055744954, BLACK,.48
1446055745031, BLACK,.42
1446055745115, GREEN,.38
1446055745179, BLACK,.49
1446055745258, BLACK,.41
1446055745331, BLACK,.44
1446055745416, BLACK,.37
1446055745477, BLACK,.52
1446055745552, BLACK,.43
1446055745605, BLACK,.60
1446055745669, BLACK,.50
1446055745734, BLACK,.49
1446055745807, BLACK,.44
1446055745867, BLACK,.53
1446055745930, BLACK,.50
1446055745989, BLACK,.54
1446055746068, BLACK,.41
1446055746123, BLACK,.58
1446055746244, BLACK,.26
1446055746434, BLACK,.18
1446055746495, BLACK,.53
1446055746542, BLACK,.55
1446055746671, BLACK,.25
1446055746731, BLACK,.53
1446055746911, BLACK,.18
1446055746976, BLACK,.48
1446055747365, BLACK,.08
1446055747423, BLACK,.68
1446055747474, BLACK,.63
1446055747600, BLACK,.24
1446055747683, BLACK,.44
1446055747736, BLACK,.50
1446055747816, BLACK,.47
1446055747865, BLACK,.55
1446055747932, BLACK,.46
1446055748007, BLACK,.46
1446055748084, BLACK,.44
1446055748142, BLACK,.47
1446055748237, BLACK,.39
1446055748348, BLACK,.26
1446055748415, BLACK,.50
1446055748491, BLACK,.41
1446055748632, BLACK,.23
1446055748704, BLACK,.52
1446055748750, BLACK,.56
1446055748816, BLACK,.48
1446055748894, BLACK,.42
1446055748957, BLACK,.50
1446055749036, BLACK,.41
1446055749101, BLACK,.49
1446055749170, BLACK,.46
1446055749230, BLACK,.53
1446055749304, GREEN,.44
1446055749357, BLACK,.59
1446055749426, BLACK,.46
1446055749490, BLACK,.50
1446055749550, BLACK,.53
1446055749616, BLACK,.48
1446055749686, BLACK,.46
1446055749746, BLACK,.52
1446055749806, BLACK,.53
1446055749869, BLACK,.51
1446055749933, BLACK,.50
1446055749994, BLACK,.53
1446055750055, BLACK,.52
1446055750115, BLACK,.57
1446055750173, BLACK,.51
1446055750231, BLACK,.55
1446055750290, BLACK,.54
1446055750347, BLACK,.56
1446055750410, BLACK,.51
1446055750468, BLACK,.56
1446055750524, BLACK,.56
1446055750582, BLACK,.55
1446055750646, BLACK,.51
1446055750706, BLACK,.53
1446055750765, BLACK,.54
1446055750886, BLACK,.26
1446055750946, BLACK,.53
1446055751014, BLACK,.57
1446055751061, BLACK,.53
1446055751127, BLACK,.48
1446055751186, BLACK,.54
1446055751245, BLACK,.55
1446055751308, BLACK,.51
1446055751374, BLACK,.48
1446055751435, BLACK,.52
1446055751498, BLACK,.51
1446055751559, BLACK,.52
1446055751628, BLACK,.46
1446055751691, BLACK,.51
1446055751758, BLACK,.48
1446055751818, BLACK,.53
1446055751888, BLACK,.46
1446055751955, BLACK,.48
1446055752020, BLACK,.48
1446055752096, BLACK,.43
1446055752161, BLACK,.48
1446055752235, BLACK,.51
1446055752291, BLACK,.48
1446055752371, BLACK,.41
1446055752431, BLACK,.53
1446055752508, BLACK,.41
1446055752581, BLACK,.44
1446055752631, BLACK,.64
1446055752711, BLACK,.40
1446055752782, BLACK,.45
1446055752854, BLACK,.52
1446055752920, BLACK,.42
1446055752995, BLACK,.50
1446055753065, BLACK,.46
1446055753126, BLACK,.44
1446055753190, BLACK,.50
1446055753269, BLACK,.41
1446055753330, BLACK,.52
1446055753454, BLACK,.26
1446055753531, BLACK,.41
1446055753590, BLACK,.54
1446055753650, BLACK,.53
1446055753734, BLACK,.51
1446055753790, BLACK,.42
1446055753850, BLACK,.53
1446055753923, BLACK,.52
1446055753970, BLACK,.55
1446055754040, BLACK,.46
1446055754099, BLACK,.54
1446055754159, BLACK,.53
1446055754227, BLACK,.47
1446055754280, BLACK,.60
1446055754345, BLACK,.59
1446055754392, BLACK,.55
1446055754450, BLACK,.55
1446055754510, BLACK,.53
1446055754571, BLACK,.53
1446055754630, BLACK,.53
1446055754691, BLACK,.53
1446055754874, BLACK,.18
1446055754936, BLACK,.44
1446055754998, BLACK,.52
1446055755066, BLACK,.46
1446055755110, BLACK,.71
1446055755191, BLACK,.53
1446055755228, BLACK,.56
1446055755286, BLACK,.54
1446055755347, BLACK,.52
1446055755407, BLACK,.53
1446055755473, BLACK,.48
1446055755535, BLACK,.52
1446055755598, BLACK,.51
1446055755664, BLACK,.48
1446055755727, BLACK,.51
1446055755791, BLACK,.50
1446055755854, BLACK,.51
1446055755916, BLACK,.52
1446055755987, BLACK,.45
1446055756053, BLACK,.48
1446055756118, BLACK,.49
1446055756180, BLACK,.52
1446055756254, BLACK,.45
1446055756320, BLACK,.47
1446055756384, BLACK,.49
1446055756453, BLACK,.46
1446055756520, BLACK,.48
1446055756588, BLACK,.47
1446055756652, BLACK,.50
1446055756719, BLACK,.48
1446055756795, BLACK,.43
1446055756860, BLACK,.48
1446055756930, BLACK,.46
1446055756994, BLACK,.49
1446055757070, BLACK,.42
1446055757135, BLACK,.49
1446055757199, BLACK,.50
1446055757267, BLACK,.47
1446055757336, BLACK,.46
1446055757404, BLACK,.47
1446055757531, BLACK,.25
1446055757601, BLACK,.46
1446055757665, BLACK,.49
1446055757730, BLACK,.49
1446055757790, BLACK,.53
1446055757863, BLACK,.44
1446055757922, BLACK,.54
1446055757983, BLACK,.52
1446055758042, BLACK,.54
1446055758107, BLACK,.49
1446055758167, BLACK,.53
1446055758226, BLACK,.54
1446055758297, BLACK,.56
1446055758350, BLACK,.48
1446055758405, BLACK,.62
1446055758462, BLACK,.53
1446055758519, BLACK,.56
1446055758582, BLACK,.51
1446055758637, BLACK,.58
1446055758695, BLACK,.55
1446055758756, BLACK,.52
1446055758817, BLACK,.52
1446055758882, BLACK,.49
1446055758936, BLACK,.59
1446055758996, BLACK,.53
1446055759057, BLACK,.52
1446055759115, BLACK,.55
1446055759172, BLACK,.56
1446055759232, BLACK,.53
1446055759302, BLACK,.46
1446055759358, BLACK,.57
1446055759416, BLACK,.55
1446055759478, BLACK,.52
1446055759606, BLACK,.25
1446055759668, BLACK,.52
1446055759731, BLACK,.51
1446055759803, BLACK,.44
1446055759862, BLACK,.54
1446055759926, BLACK,.50
1446055759989, BLACK,.51
1446055760058, BLACK,.46
1446055760125, BLACK,.48
1446055760191, BLACK,.48
1446055760261, BLACK,.46
1446055760328, BLACK,.48
1446055760395, BLACK,.48
1446055760464, BLACK,.46
1446055760533, BLACK,.46
1446055760601, BLACK,.47
1446055760669, BLACK,.47
1446055760737, BLACK,.47
1446055760803, BLACK,.48
1446055760877, BLACK,.44
1446055760944, BLACK,.47
1446055761015, BLACK,.45
1446055761081, BLACK,.48
1446055761154, BLACK,.44
1446055761222, BLACK,.47
1446055761289, BLACK,.48
1446055761356, BLACK,.48
1446055761493, BLACK,.23
1446055761565, GREEN,.44
1446055761623, BLACK,.55
1446055761693, BLACK,.46
1446055761759, BLACK,.48
1446055761822, BLACK,.51
1446055761884, BLACK,.52
1446055761958, BLACK,.43
1446055762014, BLACK,.58
1446055762076, BLACK,.51
1446055762136, BLACK,.53
1446055762201, BLACK,.49
1446055762262, BLACK,.52
1446055762320, BLACK,.55
1446055762378, BLACK,.55
1446055762439, BLACK,.52
1446055762498, BLACK,.54
1446055762558, BLACK,.53
1446055762616, BLACK,.55
1446055762677, BLACK,.52
1446055762732, BLACK,.58
1446055762790, BLACK,.55
1446055762850, BLACK,.53
1446055762914, BLACK,.50
1446055762980, BLACK,.48
1446055763033, BLACK,.60
1446055763090, BLACK,.56
1446055763154, BLACK,.50
1446055763213, BLACK,.54
1446055763269, BLACK,.57
1446055763330, BLACK,.52
1446055763454, BLACK,.26
1446055763515, BLACK,.52
1446055763573, BLACK,.55
1446055763640, BLACK,.48
1446055763702, BLACK,.52
1446055763764, BLACK,.52
1446055763825, BLACK,.52
1446055763893, BLACK,.47
1446055763956, BLACK,.51
1446055764020, BLACK,.50
1446055764084, BLACK,.50
1446055764153, BLACK,.46
1446055764216, BLACK,.51
1446055764282, BLACK,.48
1446055764345, BLACK,.51
1446055764416, BLACK,.45
1446055764483, BLACK,.48
1446055764550, BLACK,.48
1446055764620, BLACK,.46
1446055764686, BLACK,.48
1446055764758, BLACK,.44
1446055764821, BLACK,.52
1446055764886, BLACK,.49
1446055764959, BLACK,.44
1446055765037, BLACK,.41
1446055765096, BLACK,.54
1446055765163, BLACK,.49
1446055765243, BLACK,.44
1446055765374, BLACK,.24
1446055765440, BLACK,.42
1446055765507, BLACK,.52
1446055765568, BLACK,.48
1446055765638, GREEN,.45
1446055765696, BLACK,.55
1446055765765, BLACK,.46
1446055765829, BLACK,.50
1446055765895, BLACK,.49
1446055765955, BLACK,.53
1446055766027, BLACK,.44
1446055766115, BLACK,.36
1446055766280, BLACK,.19
1446055768721, BLACK,.01
1446055768822, BLACK,.32
1446055768899, BLACK,.42
1446055768965, BLACK,.48
1446055769025, BLACK,.54
1446055769078, BLACK,.59
1446055769189, GREEN,.29
1446055769236, BLACK,.67
1446055769291, BLACK,.58
1446055769344, BLACK,.62
1446055769401, BLACK,.55
1446055769462, BLACK,.52
1446055769525, BLACK,.52
1446055769590, BLACK,.48
1446055769661, BLACK,.45
1446055769738, BLACK,.42
1446055769829, BLACK,.36
1446055769961, BLACK,.24
