1446051180940, BLACK
1446051180941, BLACK
1446051180942, BLACK
1446051180953, BLACK
1446051180954, BLACK
1446051180955, BLACK
1446051180965, BLACK
1446051180969, BLACK
1446051180970, BLACK
1446051180971, WHITE
1446051180972, WHITE
1446051180983, WHITE
1446051180985, WHITE
1446051180986, WHITE
1446051180987, WHITE
1446051180988, WHITE
1446051180989, WHITE
1446051180990, WHITE
1446051180991, WHITE
1446051180992, WHITE
1446051180996, WHITE
1446051180997, WHITE
1446051180998, WHITE
1446051180999, WHITE
1446051181000, WHITE
1446051181003, WHITE
1446051181004, WHITE
1446051181005, WHITE
1446051181007, BLACK
1446051181008, BLACK
1446051181009, BLACK
1446051181010, BLACK
1446051181011, BLACK
1446051181012, BLACK
1446051181014, BLACK
1446051181015, BLACK
1446051181016, BLACK
1446051181017, BLACK
1446051181018, BLACK
1446051181019, BLACK
1446051181020, BLACK
1446051181025, BLACK
1446051181026, BLACK
1446051181027, BLACK
1446051181028, BLACK
1446051181029, BLACK
1446051181030, BLACK
1446051181031, BLACK
1446051181032, BLACK
1446051181033, BLACK
1446051181034, BLACK
1446051181035, BLACK
1446051181036, BLACK
1446051181038, BLACK
1446051181039, WHITE
1446051181040, WHITE
1446051181041, WHITE
1446051181042, WHITE
1446051181047, WHITE
1446051181048, WHITE
1446051181049, WHITE
1446051181050, WHITE
1446051181051, WHITE
1446051181052, WHITE
1446051181053, WHITE
1446051181054, WHITE
1446051181055, WHITE
1446051181056, WHITE
1446051181057, WHITE
1446051181058, WHITE
1446051181059, WHITE
1446051181060, WHITE
1446051181061, WHITE
1446051181062, WHITE
1446051181063, WHITE
1446051181065, WHITE
1446051181066, WHITE
1446051181067, WHITE
1446051181068, WHITE
1446051181069, WHITE
1446051181070, WHITE
1446051181071, WHITE
1446051181072, WHITE
1446051181073, BLACK
1446051181074, BLACK
1446051181075, BLACK
1446051181076, BLACK
1446051181077, BLACK
1446051181078, BLACK
1446051181079, BLACK
1446051181080, BLACK
1446051181081, BLACK
1446051181082, BLACK
1446051181083, BLACK
1446051181084, BLACK
1446051181085, BLACK
1446051181086, BLACK
1446051181091, BLACK
1446051181094, BLACK
1446051181095, BLACK
1446051181096, BLACK
1446051181097, BLACK
1446051181098, BLACK
1446051181099, BLACK
1446051181100, BLACK
1446051181101, BLACK
1446051181102, BLACK
1446051181113, WHITE
1446051181115, WHITE
1446051181116, WHITE
1446051181117, WHITE
1446051181118, WHITE
1446051181119, WHITE
1446051181120, WHITE
1446051181121, WHITE
1446051181122, WHITE
1446051181131, WHITE
1446051181132, WHITE
1446051181133, WHITE
1446051181134, WHITE
1446051181135, WHITE
1446051181136, WHITE
1446051181137, WHITE
1446051181138, WHITE
1446051181139, WHITE
1446051181140, WHITE
1446051181141, BLACK
1446051181142, BLACK
1446051181143, WHITE
1446051181144, WHITE
1446051181145, WHITE
1446051181146, BLACK
1446051181148, BLACK


1446051181149, GREEN


1446051181150, GREEN


1446051181151, GREEN


1446051181152, GREEN


1446051181153, GREEN


1446051181154, GREEN


1446051181155, GREEN


1446051181156, GREEN


1446051181157, GREEN


1446051181162, GREEN
1446051181163, BLACK
1446051181165, BLACK


1446051181166, GREEN


1446051181167, GREEN


1446051181168, GREEN


1446051181169, GREEN
1446051181170, BLACK
1446051181171, BLACK
1446051181172, BLACK
1446051181173, BLACK
1446051181174, BLACK
1446051181179, WHITE
1446051181180, WHITE
1446051181181, WHITE
1446051181182, WHITE
1446051181183, WHITE
1446051181184, WHITE
1446051181185, WHITE
1446051181186, WHITE
1446051181187, WHITE
1446051181188, WHITE
1446051181189, WHITE
1446051181190, WHITE
1446051181191, WHITE
1446051181192, WHITE
1446051181193, WHITE
1446051181194, WHITE
1446051181195, WHITE
1446051181196, WHITE
1446051181197, WHITE
1446051181198, WHITE
1446051181199, WHITE
1446051181200, WHITE
1446051181201, WHITE
1446051181202, WHITE
1446051181203, WHITE
1446051181204, WHITE
1446051181205, WHITE
1446051181206, BLACK
1446051181207, BLACK
1446051181208, BLACK
1446051181210, BLACK
1446051181211, BLACK
1446051181212, BLACK
1446051181213, BLACK
1446051181218, BLACK
1446051181219, BLACK
1446051181220, BLACK
1446051181221, BLACK
1446051181222, BLACK
1446051181223, BLACK
1446051181224, BLACK
1446051181225, BLACK
1446051181226, BLACK
1446051181227, BLACK
1446051181228, BLACK
1446051181229, BLACK
1446051181230, BLACK
1446051181231, BLACK
1446051181232, BLACK
1446051181233, BLACK
1446051181234, BLACK
1446051181235, BLACK
1446051181236, BLACK
1446051181237, BLACK
1446051181238, BLACK
1446051181239, BLACK
1446051181240, BLACK
1446051181241, BLACK
1446051181242, WHITE
1446051181243, WHITE
1446051181244, WHITE
1446051181245, WHITE
1446051181246, WHITE
1446051181247, WHITE
1446051181249, WHITE
1446051181250, WHITE
1446051181253, WHITE
1446051181254, WHITE
1446051181255, WHITE
1446051181257, WHITE
1446051181258, WHITE
1446051181260, WHITE
1446051181261, WHITE
1446051181262, WHITE
1446051181264, WHITE
1446051181265, WHITE
1446051181266, WHITE
1446051181267, WHITE
1446051181268, WHITE
1446051181270, WHITE
1446051181271, WHITE
1446051181272, WHITE
1446051181273, WHITE
1446051181274, WHITE
1446051181275, WHITE
1446051181276, BLACK
1446051181277, BLACK
1446051181278, BLACK
1446051181279, BLACK
1446051181280, BLACK
1446051181281, BLACK
1446051181282, BLACK
1446051181283, BLACK
1446051181284, BLACK
1446051181285, BLACK
1446051181286, BLACK
1446051181287, BLACK
1446051181288, BLACK
1446051181289, BLACK
1446051181290, BLACK
1446051181291, BLACK
1446051181301, BLACK
1446051181302, BLACK
1446051181303, BLACK
1446051181305, BLACK
1446051181306, BLACK
1446051181307, BLACK
1446051181308, WHITE
1446051181309, WHITE
1446051181311, WHITE
1446051181312, WHITE
1446051181313, WHITE
1446051181314, WHITE
1446051181315, WHITE
1446051181316, WHITE
1446051181317, WHITE
1446051181318, WHITE
1446051181319, WHITE
1446051181320, WHITE
1446051181321, WHITE
1446051181322, WHITE
1446051181323, WHITE
1446051181324, WHITE
1446051181325, WHITE
1446051181326, WHITE
1446051181327, WHITE
1446051181328, WHITE
1446051181329, WHITE
1446051181330, WHITE
1446051181331, WHITE
1446051181332, WHITE
1446051181333, WHITE
1446051181334, WHITE
1446051181335, WHITE
1446051181336, WHITE
1446051181337, WHITE
1446051181338, WHITE
1446051181339, WHITE
1446051181340, WHITE
1446051181341, BLACK
1446051181342, BLACK
1446051181343, BLACK
1446051181344, BLACK
1446051181345, BLACK
1446051181346, BLACK
1446051181347, BLACK
1446051181354, BLACK
1446051181355, BLACK
1446051181357, BLACK
1446051181358, BLACK
1446051181359, BLACK
1446051181360, BLACK
1446051181362, BLACK
1446051181363, BLACK
1446051181364, BLACK
1446051181365, BLACK
1446051181366, BLACK
1446051181367, BLACK
1446051181368, BLACK
1446051181369, BLACK
1446051181370, BLACK
1446051181371, BLACK
1446051181372, BLACK
1446051181373, WHITE
1446051181374, WHITE
1446051181375, WHITE
1446051181376, WHITE
1446051181377, WHITE
1446051181378, WHITE
1446051181379, WHITE
1446051181380, WHITE
1446051181381, WHITE
1446051181382, WHITE
1446051181383, WHITE
1446051181384, WHITE
1446051181385, WHITE
1446051181386, WHITE
1446051181387, WHITE
1446051181388, WHITE
1446051181389, WHITE
1446051181390, WHITE
1446051181391, WHITE
1446051181392, WHITE
1446051181393, WHITE
1446051181394, WHITE
1446051181395, WHITE
1446051181396, WHITE
1446051181397, WHITE
1446051181398, WHITE
1446051181399, WHITE
1446051181400, WHITE
1446051181402, WHITE
1446051181403, WHITE
1446051181404, BLACK
1446051181405, BLACK
1446051181406, BLACK
1446051181407, BLACK
1446051181408, BLACK
1446051181409, BLACK
1446051181410, BLACK
1446051181412, BLACK
1446051181413, BLACK
1446051181418, BLACK
1446051181419, BLACK
1446051181420, BLACK
1446051181421, BLACK
1446051181422, BLACK
1446051181423, BLACK
1446051181424, BLACK
1446051181425, BLACK
1446051181426, BLACK
1446051181427, BLACK
1446051181428, BLACK
1446051181429, BLACK
1446051181430, BLACK
1446051181431, BLACK
1446051181432, BLACK
1446051181433, BLACK
1446051181434, BLACK
1446051181435, BLACK
1446051181436, BLACK
1446051181437, BLACK
1446051181438, BLACK
1446051181439, WHITE
1446051181440, WHITE
1446051181441, WHITE
1446051181442, WHITE
1446051181443, WHITE
1446051181444, WHITE
1446051181445, WHITE
1446051181446, WHITE
1446051181447, WHITE
1446051181448, WHITE
1446051181449, WHITE
1446051181451, WHITE
1446051181452, WHITE
1446051181453, WHITE
1446051181454, WHITE
1446051181455, WHITE
1446051181456, WHITE
1446051181457, WHITE
1446051181458, WHITE
1446051181459, WHITE
1446051181460, WHITE
1446051181462, WHITE
1446051181463, WHITE
1446051181464, WHITE
1446051181465, WHITE
1446051181466, WHITE
1446051181467, WHITE
1446051181468, WHITE
1446051181469, BLACK
1446051181470, BLACK
1446051181471, BLACK
1446051181472, BLACK
1446051181473, BLACK
1446051181474, BLACK
1446051181475, BLACK
1446051181480, BLACK
1446051181481, BLACK
1446051181482, BLACK
1446051181483, BLACK
1446051181484, BLACK
1446051181485, BLACK
1446051181486, BLACK
1446051181487, BLACK
1446051181488, BLACK
1446051181489, BLACK
1446051181490, BLACK
1446051181491, BLACK
1446051181492, BLACK
1446051181493, BLACK
1446051181494, BLACK
1446051181495, BLACK
1446051181496, BLACK
1446051181497, BLACK
1446051181498, BLACK
1446051181499, BLACK
1446051181500, BLACK
1446051181504, BLACK
1446051181505, WHITE
1446051181506, WHITE
1446051181507, WHITE
1446051181508, WHITE
1446051181509, WHITE
1446051181510, WHITE
1446051181511, WHITE
1446051181512, WHITE
1446051181513, WHITE
1446051181515, WHITE
1446051181516, WHITE
1446051181517, WHITE
1446051181518, WHITE
1446051181519, WHITE
1446051181520, WHITE
1446051181521, WHITE
1446051181522, WHITE
1446051181523, WHITE
1446051181524, WHITE
1446051181525, WHITE
1446051181526, WHITE
1446051181527, WHITE
1446051181528, WHITE
1446051181529, WHITE
1446051181530, WHITE
1446051181531, WHITE
1446051181532, WHITE
1446051181533, WHITE
1446051181534, WHITE
1446051181535, WHITE
1446051181536, WHITE
1446051181537, BLACK
1446051181538, WHITE
1446051181539, BLACK
1446051181540, BLACK
1446051181541, BLACK
1446051181542, BLACK
1446051181546, BLACK
1446051181547, BLACK
1446051181548, BLACK
1446051181549, BLACK
1446051181550, BLACK
1446051181552, BLACK
1446051181553, BLACK
1446051181554, BLACK
1446051181559, BLACK
1446051181560, BLACK
1446051181561, BLACK
1446051181563, BLACK
1446051181565, BLACK
1446051181566, BLACK
1446051181567, WHITE
1446051181568, WHITE
1446051181569, WHITE
1446051181570, WHITE
1446051181571, WHITE
1446051181572, WHITE
1446051181573, WHITE
1446051181574, WHITE
1446051181575, WHITE
1446051181576, WHITE
1446051181577, WHITE
1446051181578, WHITE
1446051181579, WHITE
1446051181580, WHITE
1446051181581, WHITE
1446051181582, WHITE
1446051181583, WHITE
1446051181584, WHITE
1446051181585, WHITE
1446051181586, WHITE
1446051181587, WHITE
1446051181588, WHITE
1446051181589, WHITE
1446051181590, WHITE
1446051181591, WHITE
1446051181592, WHITE
1446051181593, WHITE
1446051181594, WHITE
1446051181595, WHITE
1446051181596, WHITE
1446051181597, WHITE
1446051181598, WHITE
1446051181599, WHITE
1446051181600, WHITE
1446051181601, BLACK
1446051181603, BLACK
1446051181604, BLACK
1446051181605, BLACK
1446051181606, BLACK
1446051181607, BLACK
1446051181608, BLACK
1446051181609, BLACK
1446051181610, BLACK
1446051181611, BLACK
1446051181612, BLACK
1446051181613, BLACK
1446051181614, BLACK
1446051181615, BLACK
1446051181616, BLACK
1446051181617, BLACK
1446051181621, BLACK
1446051181622, BLACK
1446051181624, BLACK
1446051181625, BLACK
1446051181626, BLACK
1446051181627, BLACK
1446051181628, BLACK
1446051181629, BLACK
1446051181630, WHITE
1446051181631, WHITE
1446051181632, WHITE
1446051181633, WHITE
1446051181635, WHITE
1446051181636, WHITE
1446051181637, WHITE
1446051181638, WHITE
1446051181639, WHITE
1446051181640, WHITE
1446051181641, WHITE
1446051181642, WHITE
1446051181643, WHITE
1446051181644, WHITE
1446051181645, WHITE
1446051181646, WHITE
1446051181647, WHITE
1446051181648, WHITE
1446051181649, WHITE
1446051181650, WHITE
1446051181651, WHITE
1446051181653, WHITE
1446051181654, WHITE
1446051181655, WHITE
1446051181656, WHITE
1446051181657, WHITE
1446051181658, WHITE
1446051181659, BLACK
1446051181660, BLACK
1446051181661, BLACK
1446051181662, BLACK
1446051181663, BLACK
1446051181664, BLACK
1446051181665, BLACK
1446051181667, BLACK
1446051181668, BLACK
1446051181669, BLACK
1446051181674, BLACK
1446051181676, BLACK
1446051181677, BLACK
1446051181678, BLACK
1446051181679, BLACK
1446051181680, BLACK
1446051181681, BLACK
1446051181682, BLACK
1446051181683, BLACK
1446051181684, BLACK
1446051181685, BLACK
1446051181686, BLACK
1446051181687, BLACK
1446051181688, BLACK
1446051181689, BLACK
1446051181690, BLACK
1446051181691, BLACK
1446051181692, BLACK
1446051181693, WHITE
1446051181694, WHITE
1446051181695, WHITE
1446051181696, WHITE
1446051181697, WHITE
1446051181698, WHITE
1446051181699, WHITE
1446051181700, WHITE
1446051181701, WHITE
1446051181702, WHITE
1446051181704, WHITE
1446051181705, WHITE
1446051181706, WHITE
1446051181707, WHITE
1446051181708, WHITE
1446051181709, WHITE
1446051181710, WHITE
1446051181711, WHITE
1446051181712, WHITE
1446051181713, WHITE
1446051181715, WHITE
1446051181716, WHITE
1446051181717, WHITE
1446051181718, WHITE
1446051181719, WHITE
1446051181720, WHITE
1446051181721, WHITE
1446051181722, WHITE
1446051181723, BLACK
1446051181725, BLACK
1446051181726, BLACK
1446051181727, BLACK
1446051181728, BLACK
1446051181729, BLACK
1446051181730, BLACK
1446051181731, BLACK
1446051181732, BLACK
1446051181733, BLACK
1446051181738, BLACK
1446051181739, BLACK
1446051181740, BLACK
1446051181741, BLACK
1446051181742, BLACK
1446051181743, BLACK
1446051181744, BLACK
1446051181745, BLACK
1446051181746, BLACK
1446051181747, BLACK
1446051181748, BLACK
1446051181749, BLACK
1446051181750, BLACK
1446051181754, WHITE
1446051181755, WHITE
1446051181756, WHITE
1446051181757, WHITE
1446051181758, WHITE
1446051181759, WHITE
1446051181760, WHITE
1446051181761, WHITE
1446051181762, WHITE
1446051181764, WHITE
1446051181765, WHITE
1446051181766, WHITE
1446051181767, WHITE
1446051181768, WHITE
1446051181769, WHITE
1446051181770, WHITE
1446051181771, WHITE
1446051181772, WHITE
1446051181775, WHITE
1446051181777, WHITE
1446051181778, WHITE
1446051181779, WHITE
1446051181780, WHITE
1446051181781, WHITE
1446051181782, WHITE
1446051181783, WHITE
1446051181784, WHITE
1446051181785, WHITE
1446051181786, WHITE
1446051181787, WHITE
1446051181788, WHITE
1446051181789, BLACK
1446051181790, BLACK
1446051181791, BLACK
1446051181792, BLACK
1446051181797, BLACK
1446051181798, BLACK
1446051181799, BLACK
1446051181800, BLACK
1446051181801, BLACK
1446051181802, BLACK
1446051181803, BLACK
1446051181805, BLACK
1446051181810, BLACK
1446051181811, BLACK
1446051181812, BLACK
1446051181813, BLACK
1446051181814, BLACK
1446051181815, WHITE
1446051181816, WHITE
1446051181817, WHITE
1446051181818, WHITE
1446051181819, WHITE
1446051181820, WHITE
1446051181821, WHITE
1446051181822, WHITE
1446051181823, WHITE
1446051181824, WHITE
1446051181826, WHITE
1446051181827, WHITE
1446051181828, WHITE
1446051181829, WHITE
1446051181830, WHITE
1446051181831, WHITE
1446051181832, WHITE
1446051181833, WHITE
1446051181834, WHITE
1446051181835, WHITE
1446051181836, WHITE
1446051181837, WHITE
1446051181838, WHITE
1446051181839, WHITE
1446051181840, WHITE
1446051181841, WHITE
1446051181842, WHITE
1446051181843, WHITE
1446051181844, WHITE
1446051181845, WHITE
1446051181846, WHITE
1446051181847, WHITE
1446051181848, BLACK
1446051181849, BLACK
1446051181850, BLACK
1446051181851, BLACK
1446051181852, BLACK
1446051181854, BLACK
1446051181856, BLACK
1446051181857, BLACK
1446051181862, BLACK
1446051181863, BLACK
1446051181864, BLACK
1446051181865, BLACK
1446051181866, BLACK
1446051181867, BLACK
1446051181868, BLACK
1446051181869, BLACK
1446051181870, BLACK
1446051181871, BLACK
1446051181872, BLACK
1446051181873, BLACK
1446051181875, BLACK
1446051181877, WHITE
1446051181878, WHITE
1446051181879, WHITE
1446051181880, WHITE
1446051181881, WHITE
1446051181882, WHITE
1446051181883, WHITE
1446051181894, WHITE
1446051181895, WHITE
1446051181896, WHITE
1446051181897, WHITE
1446051181898, WHITE
1446051181899, WHITE
1446051181900, WHITE
1446051181901, WHITE
1446051181902, WHITE
1446051181904, WHITE
1446051181906, BLACK
1446051181907, BLACK
1446051181908, BLACK
1446051181909, BLACK
1446051181911, BLACK
1446051181912, BLACK
1446051181913, BLACK
1446051181914, BLACK
1446051181915, BLACK
1446051181916, BLACK
1446051181917, BLACK
1446051181918, BLACK
1446051181919, BLACK
1446051181920, BLACK
1446051181921, BLACK
1446051181926, BLACK
1446051181928, BLACK
1446051181929, BLACK
1446051181930, BLACK
1446051181931, BLACK
1446051181932, BLACK
1446051181933, BLACK
1446051181934, BLACK
1446051181935, BLACK
1446051181936, BLACK
1446051181937, WHITE
1446051181938, WHITE
1446051181939, WHITE
1446051181940, WHITE
1446051181941, WHITE
1446051181942, WHITE
1446051181943, WHITE
1446051181944, WHITE
1446051181945, WHITE
1446051181946, WHITE
1446051181947, WHITE
1446051181948, WHITE
1446051181949, WHITE
1446051181950, WHITE
1446051181951, WHITE
1446051181952, WHITE
1446051181953, WHITE
1446051181954, WHITE
1446051181955, WHITE
1446051181957, WHITE
1446051181958, WHITE
1446051181959, WHITE
1446051181960, WHITE
1446051181961, WHITE
1446051181962, WHITE
1446051181963, WHITE
1446051181964, WHITE
1446051181965, WHITE
1446051181966, BLACK
1446051181967, BLACK
1446051181968, BLACK
1446051181969, BLACK
1446051181970, BLACK
1446051181971, BLACK
1446051181972, BLACK
1446051181978, BLACK
1446051181979, BLACK
1446051181980, BLACK
1446051181981, BLACK
1446051181982, BLACK
1446051181983, BLACK
1446051181984, BLACK
1446051181985, BLACK
1446051181986, BLACK
1446051181987, BLACK
1446051181988, BLACK
1446051181989, BLACK
1446051181990, BLACK
1446051181991, BLACK
1446051181992, BLACK
1446051181993, BLACK
1446051181994, BLACK
1446051181995, BLACK
1446051181996, BLACK
1446051181997, BLACK
1446051181998, WHITE
1446051181999, WHITE
1446051182000, WHITE
1446051182004, WHITE
1446051182005, WHITE
1446051182006, WHITE
1446051182008, WHITE
1446051182009, WHITE
1446051182010, WHITE
1446051182011, WHITE
1446051182012, WHITE
1446051182014, WHITE
1446051182015, WHITE
1446051182016, WHITE
1446051182017, WHITE
1446051182018, WHITE
1446051182019, WHITE
1446051182020, WHITE
1446051182021, WHITE
1446051182022, WHITE
1446051182023, WHITE
1446051182024, WHITE
1446051182025, WHITE
1446051182026, WHITE
1446051182027, WHITE
1446051182029, BLACK
1446051182030, BLACK
1446051182031, BLACK
1446051182032, BLACK
1446051182033, BLACK
1446051182034, BLACK
1446051182035, BLACK
1446051182036, BLACK
1446051182037, BLACK
1446051182038, BLACK
1446051182039, BLACK
1446051182046, BLACK
1446051182048, BLACK
1446051182049, BLACK
1446051182050, BLACK
1446051182051, BLACK
1446051182052, BLACK
1446051182053, BLACK
1446051182054, BLACK
1446051182055, BLACK
1446051182056, BLACK
1446051182058, WHITE
1446051182059, WHITE
1446051182060, WHITE
1446051182061, WHITE
1446051182062, WHITE
1446051182063, WHITE
1446051182064, WHITE
1446051182065, WHITE
1446051182066, WHITE
1446051182067, WHITE
1446051182068, WHITE
1446051182069, WHITE
1446051182070, WHITE
1446051182071, WHITE
1446051182072, WHITE
1446051182073, WHITE
1446051182074, WHITE
1446051182075, WHITE
1446051182076, WHITE
1446051182077, WHITE
1446051182078, WHITE
1446051182080, WHITE
1446051182081, WHITE
1446051182082, WHITE
1446051182083, WHITE
1446051182084, WHITE
1446051182085, WHITE
1446051182086, BLACK
1446051182087, BLACK
1446051182088, BLACK
1446051182089, BLACK
1446051182090, BLACK
1446051182091, BLACK
1446051182092, BLACK
1446051182093, BLACK
1446051182098, BLACK
1446051182099, BLACK
1446051182100, BLACK
1446051182101, BLACK
1446051182102, BLACK
1446051182103, BLACK
1446051182104, BLACK
1446051182105, BLACK
1446051182106, BLACK
1446051182107, BLACK
1446051182109, BLACK
1446051182110, BLACK
1446051182111, BLACK
1446051182112, BLACK
1446051182113, BLACK
1446051182114, BLACK
1446051182115, BLACK
1446051182123, WHITE
1446051182124, WHITE
1446051182125, WHITE
1446051182126, WHITE
1446051182127, WHITE
1446051182128, WHITE
1446051182130, WHITE
1446051182131, WHITE
1446051182132, WHITE
1446051182136, WHITE
1446051182138, WHITE
1446051182139, WHITE
1446051182140, WHITE
1446051182141, WHITE
1446051182142, WHITE
1446051182143, WHITE
1446051182144, WHITE
1446051182145, BLACK
1446051182146, BLACK
1446051182147, BLACK
1446051182148, BLACK
1446051182149, BLACK
1446051182150, BLACK
1446051182151, BLACK
1446051182152, BLACK
1446051182153, BLACK
1446051182154, BLACK
1446051182155, BLACK
1446051182160, BLACK
1446051182161, BLACK
1446051182162, BLACK
1446051182163, BLACK
1446051182164, BLACK
1446051182165, BLACK
1446051182166, BLACK
1446051182167, BLACK
1446051182168, BLACK
1446051182169, BLACK
1446051182170, BLACK
1446051182171, BLACK
1446051182172, BLACK
1446051182173, BLACK
1446051182174, BLACK
1446051182175, BLACK
1446051182176, WHITE
1446051182177, WHITE
1446051182179, WHITE
1446051182181, WHITE
1446051182182, WHITE
1446051182183, WHITE
1446051182184, WHITE
1446051182185, WHITE
1446051182186, WHITE
1446051182187, WHITE
1446051182188, WHITE
1446051182189, WHITE
1446051182190, WHITE
1446051182191, WHITE
1446051182192, WHITE
1446051182193, WHITE
1446051182194, WHITE
1446051182195, WHITE
1446051182196, WHITE
1446051182197, WHITE
1446051182198, WHITE
1446051182199, WHITE
1446051182200, WHITE
1446051182201, WHITE
1446051182202, WHITE
1446051182203, WHITE
1446051182204, WHITE
1446051182205, BLACK
1446051182206, BLACK
1446051182208, BLACK
1446051182210, BLACK
1446051182211, BLACK
1446051182212, BLACK
1446051182213, BLACK
1446051182214, BLACK
1446051182215, BLACK
1446051182216, BLACK
1446051182217, BLACK
1446051182218, BLACK
1446051182219, BLACK
1446051182223, BLACK
1446051182224, BLACK
1446051182225, BLACK
1446051182226, BLACK
1446051182227, BLACK
1446051182228, BLACK
1446051182229, BLACK
1446051182230, BLACK
1446051182232, BLACK
1446051182233, BLACK
1446051182234, BLACK
1446051182235, BLACK
1446051182236, BLACK
1446051182237, WHITE
1446051182238, WHITE
1446051182239, WHITE
1446051182240, WHITE
1446051182241, WHITE
1446051182242, WHITE
1446051182243, WHITE
1446051182244, WHITE
1446051182245, WHITE
1446051182246, WHITE
1446051182247, WHITE
1446051182248, WHITE
1446051182249, WHITE
1446051182250, WHITE
1446051182251, WHITE
1446051182252, WHITE
1446051182253, WHITE
1446051182255, WHITE
1446051182256, WHITE
1446051182257, WHITE
1446051182258, WHITE
1446051182260, WHITE
1446051182261, WHITE
1446051182266, BLACK
1446051182267, BLACK
1446051182268, BLACK
1446051182269, BLACK
1446051182270, BLACK
1446051182271, BLACK
1446051182272, BLACK
1446051182273, BLACK
1446051182274, BLACK
1446051182279, BLACK
1446051182281, BLACK
1446051182282, BLACK
1446051182283, BLACK
1446051182284, BLACK
1446051182285, BLACK
1446051182286, BLACK
1446051182287, BLACK
1446051182288, BLACK
1446051182289, BLACK
1446051182290, BLACK
1446051182291, BLACK
1446051182292, BLACK
1446051182293, BLACK
1446051182294, BLACK
1446051182295, WHITE
1446051182296, WHITE
1446051182297, WHITE
1446051182298, WHITE
1446051182299, WHITE
1446051182300, WHITE
1446051182301, WHITE
1446051182302, WHITE
1446051182303, WHITE
1446051182304, WHITE
1446051182305, WHITE
1446051182306, WHITE
1446051182307, WHITE
